2024-05-01 20:02:17,124 TRACE WebDriverTest [main] Закрытие браузера - начато
2024-05-01 20:02:17,125 TRACE WebDriverTest [main] Закрытие браузера - завершено
2024-05-01 20:04:42,189 TRACE WebDriverTest [main] Скачивание вебдрайвера - начато
2024-05-01 20:04:43,400 TRACE WebDriverTest [main] Скачивание вебдрайвера - завершено
2024-05-01 20:05:45,565 TRACE WebDriverTest [main] Скачивание вебдрайвера - начато
2024-05-01 20:05:46,901 TRACE WebDriverTest [main] Скачивание вебдрайвера - завершено
2024-05-01 20:05:46,921 TRACE WebDriverTest [main] Открытие браузера - начато
2024-05-01 20:05:49,972 TRACE WebDriverTest [main] Открытие браузера - завершено
2024-05-01 20:05:49,973 TRACE WebDriverTest [main] Открытие сайта - начато
2024-05-01 20:05:59,021 TRACE WebDriverTest [main] Открытие сайта - завершено
2024-05-01 20:05:59,022 TRACE WebDriverTest [main] Первичный клик
2024-05-01 20:05:59,182 TRACE WebDriverTest [main] вторичный клик
2024-05-01 20:05:59,258 TRACE WebDriverTest [main] Ввод в поисковую строку
2024-05-01 20:05:59,881 TRACE WebDriverTest [main] Сравнение надписи ОТУС 
2024-05-01 20:06:45,881 TRACE WebDriverTest [main] Скачивание вебдрайвера - начато
2024-05-01 20:06:47,398 TRACE WebDriverTest [main] Скачивание вебдрайвера - завершено
2024-05-01 20:07:11,021 TRACE WebDriverTest [main] Скачивание вебдрайвера - начато
2024-05-01 20:07:12,392 TRACE WebDriverTest [main] Скачивание вебдрайвера - завершено
2024-05-01 20:07:25,667 TRACE WebDriverTest [main] Скачивание вебдрайвера - начато
2024-05-01 20:07:26,840 TRACE WebDriverTest [main] Скачивание вебдрайвера - завершено
2024-05-01 20:16:51,429 TRACE WebDriverTest [main] Скачивание вебдрайвера - начато
2024-05-01 20:16:52,691 TRACE WebDriverTest [main] Скачивание вебдрайвера - завершено
2024-05-01 20:17:52,618 TRACE WebDriverTest [main] Скачивание вебдрайвера - начато
2024-05-01 20:17:53,727 TRACE WebDriverTest [main] Скачивание вебдрайвера - завершено
2024-05-01 20:18:07,439 TRACE WebDriverTest [main] Скачивание вебдрайвера - начато
2024-05-01 20:18:08,592 TRACE WebDriverTest [main] Скачивание вебдрайвера - завершено
2024-05-01 20:18:25,925 TRACE WebDriverTest [main] Скачивание вебдрайвера - начато
2024-05-01 20:18:27,358 TRACE WebDriverTest [main] Скачивание вебдрайвера - завершено
2024-05-01 20:18:27,378 TRACE WebDriverTest [main] Открытие браузера - начато
2024-05-01 20:18:30,551 TRACE WebDriverTest [main] Открытие браузера - завершено
2024-05-01 20:18:30,552 TRACE WebDriverTest [main] Открытие сайта - начато
2024-05-01 20:18:39,653 TRACE WebDriverTest [main] Открытие сайта - завершено
2024-05-01 20:18:39,653 TRACE WebDriverTest [main] Первичный клик
2024-05-01 20:18:39,792 TRACE WebDriverTest [main] вторичный клик
2024-05-01 20:18:39,874 TRACE WebDriverTest [main] Ввод в поисковую строку
2024-05-01 20:21:05,143 TRACE WebDriverTest [main] Скачивание вебдрайвера - начато
2024-05-01 20:21:06,797 TRACE WebDriverTest [main] Скачивание вебдрайвера - завершено
2024-05-01 20:27:57,066 TRACE WebDriverTest [main] Скачивание вебдрайвера - начато
2024-05-01 20:27:58,380 TRACE WebDriverTest [main] Скачивание вебдрайвера - завершено
2024-05-01 20:31:41,942 TRACE WebDriverTest [main] Скачивание вебдрайвера - начато
2024-05-01 20:31:43,146 TRACE WebDriverTest [main] Скачивание вебдрайвера - завершено
2024-05-01 20:31:43,204 TRACE WebDriverTest [main] Закрытие браузера - начато
2024-05-01 20:31:43,205 TRACE WebDriverTest [main] Закрытие браузера - завершено
2024-05-01 20:32:19,034 TRACE WebDriverTest [main] Скачивание вебдрайвера - начато
2024-05-01 20:32:20,273 TRACE WebDriverTest [main] Скачивание вебдрайвера - завершено
2024-05-01 20:32:20,297 TRACE WebDriverTest [main] Открытие браузера - начато
2024-05-01 20:32:23,027 TRACE WebDriverTest [main] Открытие браузера - завершено
2024-05-01 20:32:23,030 TRACE WebDriverTest [main] Открытие сайта - начато
2024-05-01 20:32:31,420 TRACE WebDriverTest [main] Открытие сайта - завершено
2024-05-01 20:32:31,420 TRACE WebDriverTest [main] Первичный клик
2024-05-01 20:32:31,585 TRACE WebDriverTest [main] вторичный клик
2024-05-01 20:32:31,679 TRACE WebDriverTest [main] Ввод в поисковую строку
2024-05-01 20:32:31,874 TRACE WebDriverTest [main] Закрытие браузера - начато
2024-05-01 20:32:32,208 TRACE WebDriverTest [main] Закрытие браузера - завершено
2024-05-01 20:36:07,150 TRACE WebDriverTest [main] Скачивание вебдрайвера - начато
2024-05-01 20:36:08,297 TRACE WebDriverTest [main] Скачивание вебдрайвера - завершено
2024-05-01 20:36:08,372 TRACE WebDriverTest [main] Закрытие браузера - начато
2024-05-01 20:36:08,372 TRACE WebDriverTest [main] Закрытие браузера - завершено
2024-05-01 20:39:47,160 TRACE WebDriverTest [main] Скачивание вебдрайвера - начато
2024-05-01 20:39:48,479 TRACE WebDriverTest [main] Скачивание вебдрайвера - завершено
2024-05-01 20:39:48,504 TRACE WebDriverTest [main] Открытие браузера - начато
2024-05-01 20:39:50,485 TRACE WebDriverTest [main] Открытие браузера - завершено
2024-05-01 20:39:50,504 TRACE WebDriverTest [main] Открытие сайта - начато
2024-05-01 20:40:01,565 TRACE WebDriverTest [main] Открытие сайта - завершено
2024-05-01 20:40:01,565 TRACE WebDriverTest [main] Первичный клик
2024-05-01 20:40:01,737 TRACE WebDriverTest [main] вторичный клик
2024-05-01 20:40:01,800 TRACE WebDriverTest [main] Ввод в поисковую строку
2024-05-01 20:40:06,993 TRACE WebDriverTest [main] Конец теста
2024-05-01 20:40:07,187 TRACE WebDriverTest [main] Закрытие браузера - начато
2024-05-01 20:40:07,188 TRACE WebDriverTest [main] Закрытие браузера - завершено
2024-05-01 20:42:22,177 TRACE WebDriverTest [main] Скачивание вебдрайвера - начато
2024-05-01 20:42:24,731 TRACE WebDriverTest [main] Скачивание вебдрайвера - завершено
2024-05-01 20:42:24,754 TRACE WebDriverTest [main] Открытие браузера - начато
2024-05-01 20:42:27,505 TRACE WebDriverTest [main] Открытие браузера - завершено
2024-05-01 20:42:27,520 TRACE WebDriverTest [main] Открытие сайта - начато
2024-05-01 20:42:35,580 TRACE WebDriverTest [main] Открытие сайта - завершено
2024-05-01 20:42:35,580 TRACE WebDriverTest [main] Первичный клик
2024-05-01 20:42:35,737 TRACE WebDriverTest [main] вторичный клик
2024-05-01 20:42:35,793 TRACE WebDriverTest [main] Ввод в поисковую строку
2024-05-01 20:42:40,986 TRACE WebDriverTest [main] Конец теста
2024-05-01 20:42:41,183 TRACE WebDriverTest [main] Закрытие браузера - начато
2024-05-01 20:42:41,184 TRACE WebDriverTest [main] Закрытие браузера - завершено
2024-05-01 20:48:52,122 TRACE WebDriverTest [main] Скачивание вебдрайвера - начато
2024-05-01 20:48:53,453 TRACE WebDriverTest [main] Скачивание вебдрайвера - завершено
2024-05-01 20:48:53,476 TRACE WebDriverTest [main] Открытие браузера - начато
2024-05-01 20:48:55,492 TRACE WebDriverTest [main] Открытие браузера - завершено
2024-05-01 20:48:55,509 TRACE WebDriverTest [main] Открытие сайта - начато
2024-05-01 20:48:58,085 TRACE WebDriverTest [main] Открытие сайта - завершено
2024-05-01 20:48:58,086 TRACE WebDriverTest [main] Первичный клик
2024-05-01 20:48:58,284 TRACE WebDriverTest [main] вторичный клик
2024-05-01 20:48:58,340 TRACE WebDriverTest [main] Ввод в поисковую строку
2024-05-01 20:49:03,518 TRACE WebDriverTest [main] Конец теста
2024-05-01 20:49:03,836 TRACE WebDriverTest [main] Закрытие браузера - начато
2024-05-01 20:49:03,836 TRACE WebDriverTest [main] Закрытие браузера - завершено
2024-05-01 20:52:28,969 TRACE WebDriverTest [main] Скачивание вебдрайвера - начато
2024-05-01 20:52:30,508 TRACE WebDriverTest [main] Скачивание вебдрайвера - завершено
2024-05-01 20:52:30,527 TRACE WebDriverTest [main] Открытие браузера - начато
2024-05-01 20:52:32,471 TRACE WebDriverTest [main] Открытие браузера - завершено
2024-05-01 20:52:32,490 TRACE WebDriverTest [main] Открытие сайта - начато
2024-05-01 20:52:35,636 TRACE WebDriverTest [main] Открытие сайта - завершено
2024-05-01 20:52:35,637 TRACE WebDriverTest [main] Первичный клик
2024-05-01 20:52:35,766 TRACE WebDriverTest [main] вторичный клик
2024-05-01 20:52:35,816 TRACE WebDriverTest [main] Ввод в поисковую строку
2024-05-01 20:52:41,002 TRACE WebDriverTest [main] Конец теста
2024-05-01 20:52:41,193 TRACE WebDriverTest [main] Закрытие браузера - начато
2024-05-01 20:52:41,194 TRACE WebDriverTest [main] Закрытие браузера - завершено
2024-05-01 21:00:44,249 TRACE WebDriverTest [main] Скачивание вебдрайвера - начато
2024-05-01 21:00:45,610 TRACE WebDriverTest [main] Скачивание вебдрайвера - завершено
2024-05-01 21:00:45,633 TRACE WebDriverTest [main] Открытие браузера - начато
2024-05-01 21:00:47,718 TRACE WebDriverTest [main] Открытие браузера - завершено
2024-05-01 21:00:47,754 TRACE WebDriverTest [main] Открытие сайта - начато
2024-05-01 21:00:50,206 TRACE WebDriverTest [main] Открытие сайта - завершено
2024-05-01 21:00:50,207 TRACE WebDriverTest [main] Первичный клик
2024-05-01 21:00:50,347 TRACE WebDriverTest [main] вторичный клик
2024-05-01 21:00:50,402 TRACE WebDriverTest [main] Ввод в поисковую строку
2024-05-01 21:00:50,525 TRACE WebDriverTest [main] Запрос введён
2024-05-01 21:00:55,576 TRACE WebDriverTest [main] Конец теста
2024-05-01 21:00:55,754 TRACE WebDriverTest [main] Закрытие браузера - начато
2024-05-01 21:00:55,754 TRACE WebDriverTest [main] Закрытие браузера - завершено
2024-05-01 21:08:50,621 TRACE WebDriverTest [main] Скачивание вебдрайвера - начато
2024-05-01 21:08:52,049 TRACE WebDriverTest [main] Скачивание вебдрайвера - завершено
2024-05-01 21:08:52,090 TRACE WebDriverTest [main] Открытие браузера - начато
2024-05-01 21:08:54,496 TRACE WebDriverTest [main] Открытие браузера - завершено
2024-05-01 21:08:54,512 TRACE WebDriverTest [main] Открытие сайта - начато
2024-05-01 21:08:59,164 TRACE WebDriverTest [main] Открытие сайта - завершено
2024-05-01 21:08:59,165 TRACE WebDriverTest [main] Первичный клик
2024-05-01 21:08:59,294 TRACE WebDriverTest [main] вторичный клик
2024-05-01 21:08:59,345 TRACE WebDriverTest [main] Ввод в поисковую строку
2024-05-01 21:08:59,452 TRACE WebDriverTest [main] Запрос введён
2024-05-01 21:08:59,452 TRACE WebDriverTest [main] Сравнение надписи ОТУС 
2024-05-01 21:12:17,523 TRACE WebDriverTest [main] Скачивание вебдрайвера - начато
2024-05-01 21:12:19,300 TRACE WebDriverTest [main] Скачивание вебдрайвера - завершено
2024-05-01 21:12:19,322 TRACE WebDriverTest [main] Открытие браузера - начато
2024-05-01 21:12:21,902 TRACE WebDriverTest [main] Открытие браузера - завершено
2024-05-01 21:12:21,920 TRACE WebDriverTest [main] Открытие сайта - начато
2024-05-01 21:12:24,133 TRACE WebDriverTest [main] Открытие сайта - завершено
2024-05-01 21:12:24,133 TRACE WebDriverTest [main] Первичный клик
2024-05-01 21:12:24,250 TRACE WebDriverTest [main] вторичный клик
2024-05-01 21:12:24,307 TRACE WebDriverTest [main] Ввод в поисковую строку
2024-05-01 21:12:24,413 TRACE WebDriverTest [main] Запрос введён
2024-05-01 21:12:24,413 TRACE WebDriverTest [main] Сравнение надписи ОТУС 
2024-05-01 21:14:36,165 TRACE WebDriverTest [main] Скачивание вебдрайвера - начато
2024-05-01 21:14:37,385 TRACE WebDriverTest [main] Скачивание вебдрайвера - завершено
2024-05-01 21:14:37,405 TRACE WebDriverTest [main] Открытие браузера - начато
2024-05-01 21:14:39,183 TRACE WebDriverTest [main] Открытие браузера - завершено
2024-05-01 21:14:39,199 TRACE WebDriverTest [main] Открытие сайта - начато
2024-05-01 21:14:41,557 TRACE WebDriverTest [main] Открытие сайта - завершено
2024-05-01 21:14:41,557 TRACE WebDriverTest [main] Первичный клик
2024-05-01 21:14:41,671 TRACE WebDriverTest [main] вторичный клик
2024-05-01 21:14:41,728 TRACE WebDriverTest [main] Ввод в поисковую строку
2024-05-01 21:14:41,831 TRACE WebDriverTest [main] Запрос введён
2024-05-01 21:14:41,831 TRACE WebDriverTest [main] Сравнение надписи ОТУС 
2024-05-01 21:18:23,775 TRACE WebDriverTest [main] Скачивание вебдрайвера - начато
2024-05-01 21:18:25,200 TRACE WebDriverTest [main] Скачивание вебдрайвера - завершено
2024-05-01 21:18:25,235 TRACE WebDriverTest [main] Открытие браузера - начато
2024-05-01 21:18:27,158 TRACE WebDriverTest [main] Открытие браузера - завершено
2024-05-01 21:18:27,172 TRACE WebDriverTest [main] Открытие сайта - начато
2024-05-01 21:18:35,196 TRACE WebDriverTest [main] Открытие сайта - завершено
